"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","HUR","MEN","PC_LF","Q","2004-Q4",6.966667,
"CZE","HUR","MEN","PC_LF","Q","2005-Q1",6.966667,
"CZE","HUR","MEN","PC_LF","Q","2005-Q2",6.4,
"CZE","HUR","MEN","PC_LF","Q","2005-Q3",6.3,
"CZE","HUR","MEN","PC_LF","Q","2005-Q4",6.2,
"CZE","HUR","MEN","PC_LF","Q","2006-Q1",6.233333,
"CZE","HUR","MEN","PC_LF","Q","2006-Q2",5.8,
"CZE","HUR","MEN","PC_LF","Q","2006-Q3",5.733333,
"CZE","HUR","MEN","PC_LF","Q","2006-Q4",5.433333,
"CZE","HUR","MEN","PC_LF","Q","2007-Q1",4.6,
"CZE","HUR","MEN","PC_LF","Q","2007-Q2",4.4,
"CZE","HUR","MEN","PC_LF","Q","2007-Q3",4.133333,
"CZE","HUR","MEN","PC_LF","Q","2007-Q4",3.8,
"CZE","HUR","MEN","PC_LF","Q","2008-Q1",3.533333,
"CZE","HUR","MEN","PC_LF","Q","2008-Q2",3.466667,
"CZE","HUR","MEN","PC_LF","Q","2008-Q3",3.333333,
"CZE","HUR","MEN","PC_LF","Q","2008-Q4",3.533333,
"CZE","HUR","MEN","PC_LF","Q","2009-Q1",4.7,
"CZE","HUR","MEN","PC_LF","Q","2009-Q2",5.666667,
"CZE","HUR","MEN","PC_LF","Q","2009-Q3",6.433333,
"CZE","HUR","MEN","PC_LF","Q","2009-Q4",6.666667,
"CZE","HUR","MEN","PC_LF","Q","2010-Q1",7.066667,
"CZE","HUR","MEN","PC_LF","Q","2010-Q2",6.4,
"CZE","HUR","MEN","PC_LF","Q","2010-Q3",6.1,
"CZE","HUR","MEN","PC_LF","Q","2010-Q4",6.033333,
"CZE","HUR","MEN","PC_LF","Q","2011-Q1",6,
"CZE","HUR","MEN","PC_LF","Q","2011-Q2",5.9,
"CZE","HUR","MEN","PC_LF","Q","2011-Q3",5.666667,
"CZE","HUR","MEN","PC_LF","Q","2011-Q4",5.633333,
"CZE","HUR","MEN","PC_LF","Q","2012-Q1",6,
"CZE","HUR","MEN","PC_LF","Q","2012-Q2",5.966667,
"CZE","HUR","MEN","PC_LF","Q","2012-Q3",5.933333,
"CZE","HUR","MEN","PC_LF","Q","2012-Q4",6.3,
"CZE","HUR","MEN","PC_LF","Q","2013-Q1",6.266667,
"CZE","HUR","MEN","PC_LF","Q","2013-Q2",5.933333,
"CZE","HUR","MEN","PC_LF","Q","2013-Q3",5.833333,
"CZE","HUR","MEN","PC_LF","Q","2013-Q4",5.7,
"CZE","HUR","MEN","PC_LF","Q","2014-Q1",5.466667,
"CZE","HUR","MEN","PC_LF","Q","2014-Q2",5.1,
"CZE","HUR","MEN","PC_LF","Q","2014-Q3",4.833333,
"CZE","HUR","MEN","PC_LF","Q","2014-Q4",5,
"CZE","HUR","MEN","PC_LF","Q","2015-Q1",4.966667,
"CZE","HUR","MEN","PC_LF","Q","2015-Q2",4.266667,
"CZE","HUR","MEN","PC_LF","Q","2015-Q3",4,
"CZE","HUR","MEN","PC_LF","Q","2015-Q4",3.733333,
"CZE","HUR","MEN","PC_LF","Q","2016-Q1",3.566667,
"CZE","HUR","MEN","PC_LF","Q","2016-Q2",3.466667,
"CZE","HUR","MEN","PC_LF","Q","2016-Q3",3.3,
"CZE","HUR","MEN","PC_LF","Q","2016-Q4",3.166667,
"CZE","HUR","MEN","PC_LF","Q","2017-Q1",2.633333,
"CZE","HUR","MEN","PC_LF","Q","2017-Q2",2.4,
"CZE","HUR","MEN","PC_LF","Q","2017-Q3",2.233333,
"CZE","HUR","MEN","PC_LF","Q","2017-Q4",2.033333,
"CZE","HUR","MEN","PC_LF","Q","2018-Q1",1.866667,
"CZE","HUR","MEN","PC_LF","Q","2018-Q2",1.8,
"CZE","HUR","MEN","PC_LF","Q","2018-Q3",1.866667,
"CZE","HUR","MEN","PC_LF","Q","2018-Q4",1.633333,
"CZE","HUR","MEN","PC_LF","Q","2019-Q1",1.733333,
"CZE","HUR","MEN","PC_LF","Q","2019-Q2",1.6,
"CZE","HUR","MEN","PC_LF","Q","2019-Q3",1.733333,
"CZE","HUR","MEN","PC_LF","Q","2019-Q4",1.833333,
"CZE","HUR","MEN","PC_LF","Q","2020-Q1",1.8,
"CZE","HUR","MEN","PC_LF","Q","2020-Q2",2.2,
"CZE","HUR","MEN","PC_LF","Q","2020-Q3",2.466667,
"CZE","HUR","MEN","PC_LF","Q","2020-Q4",2.5,
"CZE","HUR","MEN","PC_LF","Q","2021-Q1",2.566667,
"CZE","HUR","MEN","PC_LF","Q","2021-Q2",2.5,
"CZE","HUR","MEN","PC_LF","Q","2021-Q3",2.233333,
"CZE","HUR","MEN","PC_LF","Q","2021-Q4",1.933333,
"CZE","HUR","MEN","PC_LF","Q","2022-Q1",1.9,
"CZE","HUR","MEN","PC_LF","Q","2022-Q2",1.9,
"CZE","HUR","MEN","PC_LF","Q","2022-Q3",1.9,
"CZE","HUR","MEN","PC_LF","Q","2022-Q4",2.066667,
"CZE","HUR","MEN","PC_LF","Q","2023-Q1",2.133333,
"CZE","HUR","MEN","PC_LF","Q","2023-Q2",2.233333,
"CZE","HUR","MEN","PC_LF","Q","2023-Q3",2.233333,
"DEU","HUR","MEN","PC_LF","A","1991",4.475,
"DEU","HUR","MEN","PC_LF","A","1992",5.191667,
"DEU","HUR","MEN","PC_LF","A","1993",6.483333,
"DEU","HUR","MEN","PC_LF","A","1994",7.183333,
"DEU","HUR","MEN","PC_LF","A","1995",7.166667,
"DEU","HUR","MEN","PC_LF","A","1996",8.233334,
"DEU","HUR","MEN","PC_LF","A","1997",9.025,
"DEU","HUR","MEN","PC_LF","A","1998",8.883333,
"DEU","HUR","MEN","PC_LF","A","1999",8.241667,
"DEU","HUR","MEN","PC_LF","A","2000",7.75,
"DEU","HUR","MEN","PC_LF","A","2001",7.8,
"DEU","HUR","MEN","PC_LF","A","2002",8.833333,
"DEU","HUR","MEN","PC_LF","A","2003",10.08333,
"DEU","HUR","MEN","PC_LF","A","2004",10.73333,
"DEU","HUR","MEN","PC_LF","A","2005",11.55833,
"DEU","HUR","MEN","PC_LF","A","2006",10.33333,
"DEU","HUR","MEN","PC_LF","A","2007",8.408334,
"DEU","HUR","MEN","PC_LF","A","2008",7.325,
"DEU","HUR","MEN","PC_LF","A","2009",7.541667,
"DEU","HUR","MEN","PC_LF","A","2010",6.958333,
"DEU","HUR","MEN","PC_LF","A","2011",5.725,
"DEU","HUR","MEN","PC_LF","A","2012",5.275,
"DEU","HUR","MEN","PC_LF","A","2013",5.216667,
"DEU","HUR","MEN","PC_LF","A","2014",5.008333,
"DEU","HUR","MEN","PC_LF","A","2015",4.716667,
"DEU","HUR","MEN","PC_LF","A","2016",4.225,
"DEU","HUR","MEN","PC_LF","A","2017",3.925,
"DEU","HUR","MEN","PC_LF","A","2018",3.608333,
"DEU","HUR","MEN","PC_LF","A","2019",3.316667,
"DEU","HUR","MEN","PC_LF","A","2020",4.016667,
"DEU","HUR","MEN","PC_LF","A","2021",3.925,
"DEU","HUR","MEN","PC_LF","A","2022",3.275,
"ESP","HUR","WOMEN","PC_LF","A","1987",26.60833,
"ESP","HUR","WOMEN","PC_LF","A","1988",26.71667,
"ESP","HUR","WOMEN","PC_LF","A","1989",24.35833,
"ESP","HUR","WOMEN","PC_LF","A","1990",23.025,
"ESP","HUR","WOMEN","PC_LF","A","1991",22.625,
"ESP","HUR","WOMEN","PC_LF","A","1992",23.83333,
"ESP","HUR","WOMEN","PC_LF","A","1993",27,
"ESP","HUR","WOMEN","PC_LF","A","1994",28.875,
"ESP","HUR","WOMEN","PC_LF","A","1995",27.9,
"ESP","HUR","WOMEN","PC_LF","A","1996",26.60833,
"ESP","HUR","WOMEN","PC_LF","A","1997",25.13333,
"ESP","HUR","WOMEN","PC_LF","A","1998",23.40833,
"ESP","HUR","WOMEN","PC_LF","A","1999",19.91667,
"ESP","HUR","WOMEN","PC_LF","A","2000",17.46667,
"ESP","HUR","WOMEN","PC_LF","A","2001",15.23333,
"ESP","HUR","WOMEN","PC_LF","A","2002",16.15,
"ESP","HUR","WOMEN","PC_LF","A","2003",15.83333,
"ESP","HUR","WOMEN","PC_LF","A","2004",14.825,
"ESP","HUR","WOMEN","PC_LF","A","2005",11.99167,
"ESP","HUR","WOMEN","PC_LF","A","2006",11.35833,
"ESP","HUR","WOMEN","PC_LF","A","2007",10.70833,
"ESP","HUR","WOMEN","PC_LF","A","2008",12.83333,
"ESP","HUR","WOMEN","PC_LF","A","2009",18.125,
"ESP","HUR","WOMEN","PC_LF","A","2010",20.225,
"ESP","HUR","WOMEN","PC_LF","A","2011",21.81667,
"ESP","HUR","WOMEN","PC_LF","A","2012",25.05833,
"ESP","HUR","WOMEN","PC_LF","A","2013",26.69167,
"ESP","HUR","WOMEN","PC_LF","A","2014",25.44167,
"ESP","HUR","WOMEN","PC_LF","A","2015",23.55,
"ESP","HUR","WOMEN","PC_LF","A","2016",21.375,
"ESP","HUR","WOMEN","PC_LF","A","2017",19.04167,
"ESP","HUR","WOMEN","PC_LF","A","2018",17.04167,
"ESP","HUR","WOMEN","PC_LF","A","2019",16.00833,
"ESP","HUR","WOMEN","PC_LF","A","2020",17.43333,
"ESP","HUR","WOMEN","PC_LF","A","2021",16.71667,
"ESP","HUR","WOMEN","PC_LF","A","2022",14.775,
"AUT","HUR","WOMEN","PC_LF","Q","1993-Q1",4.933333,
"AUT","HUR","WOMEN","PC_LF","Q","1993-Q2",5.066667,
"AUT","HUR","WOMEN","PC_LF","Q","1993-Q3",5.1,
"AUT","HUR","WOMEN","PC_LF","Q","1993-Q4",5.1,
"AUT","HUR","WOMEN","PC_LF","Q","1994-Q1",5,
"AUT","HUR","WOMEN","PC_LF","Q","1994-Q2",4.966667,
"AUT","HUR","WOMEN","PC_LF","Q","1994-Q3",4.9,
"AUT","HUR","WOMEN","PC_LF","Q","1994-Q4",5,
"AUT","HUR","WOMEN","PC_LF","Q","1995-Q1",4.5,
"AUT","HUR","WOMEN","PC_LF","Q","1995-Q2",4.6,
"AUT","HUR","WOMEN","PC_LF","Q","1995-Q3",4.666667,
"AUT","HUR","WOMEN","PC_LF","Q","1995-Q4",4.733333,
"AUT","HUR","WOMEN","PC_LF","Q","1996-Q1",4.8,
"AUT","HUR","WOMEN","PC_LF","Q","1996-Q2",4.8,
"AUT","HUR","WOMEN","PC_LF","Q","1996-Q3",4.766667,
"AUT","HUR","WOMEN","PC_LF","Q","1996-Q4",4.733333,
"AUT","HUR","WOMEN","PC_LF","Q","1997-Q1",4.866667,
"AUT","HUR","WOMEN","PC_LF","Q","1997-Q2",4.7,
"AUT","HUR","WOMEN","PC_LF","Q","1997-Q3",4.866667,
"AUT","HUR","WOMEN","PC_LF","Q","1997-Q4",5,
"AUT","HUR","WOMEN","PC_LF","Q","1998-Q1",5.1,
"AUT","HUR","WOMEN","PC_LF","Q","1998-Q2",4.966667,
"AUT","HUR","WOMEN","PC_LF","Q","1998-Q3",4.766667,
"AUT","HUR","WOMEN","PC_LF","Q","1998-Q4",4.566667,
"AUT","HUR","WOMEN","PC_LF","Q","1999-Q1",4.366667,
"AUT","HUR","WOMEN","PC_LF","Q","1999-Q2",4.1,
"AUT","HUR","WOMEN","PC_LF","Q","1999-Q3",4,
"AUT","HUR","WOMEN","PC_LF","Q","1999-Q4",4.166667,
"AUT","HUR","WOMEN","PC_LF","Q","2000-Q1",4.2,
"AUT","HUR","WOMEN","PC_LF","Q","2000-Q2",4.2,
"AUT","HUR","WOMEN","PC_LF","Q","2000-Q3",4.2,
"AUT","HUR","WOMEN","PC_LF","Q","2000-Q4",4.033333,
"AUT","HUR","WOMEN","PC_LF","Q","2001-Q1",3.9,
"AUT","HUR","WOMEN","PC_LF","Q","2001-Q2",4.1,
"AUT","HUR","WOMEN","PC_LF","Q","2001-Q3",4.3,
"AUT","HUR","WOMEN","PC_LF","Q","2001-Q4",4.3,
"AUT","HUR","WOMEN","PC_LF","Q","2002-Q1",4.333333,
"AUT","HUR","WOMEN","PC_LF","Q","2002-Q2",3.933333,
"AUT","HUR","WOMEN","PC_LF","Q","2002-Q3",4.3,
"AUT","HUR","WOMEN","PC_LF","Q","2002-Q4",4.333333,
"AUT","HUR","WOMEN","PC_LF","Q","2003-Q1",4.266667,
"AUT","HUR","WOMEN","PC_LF","Q","2003-Q2",4.833333,
"AUT","HUR","WOMEN","PC_LF","Q","2003-Q3",4.533333,
"AUT","HUR","WOMEN","PC_LF","Q","2003-Q4",4.833333,"B"
"AUT","HUR","WOMEN","PC_LF","Q","2004-Q1",6.033333,
"AUT","HUR","WOMEN","PC_LF","Q","2004-Q2",6.1,
"AUT","HUR","WOMEN","PC_LF","Q","2004-Q3",6.433333,
"AUT","HUR","WOMEN","PC_LF","Q","2004-Q4",6.2,
"AUT","HUR","WOMEN","PC_LF","Q","2005-Q1",5.833333,
"AUT","HUR","WOMEN","PC_LF","Q","2005-Q2",6.2,
"AUT","HUR","WOMEN","PC_LF","Q","2005-Q3",6.433333,
"AUT","HUR","WOMEN","PC_LF","Q","2005-Q4",6.066667,
"AUT","HUR","WOMEN","PC_LF","Q","2006-Q1",5.966667,
"AUT","HUR","WOMEN","PC_LF","Q","2006-Q2",5.933333,
"AUT","HUR","WOMEN","PC_LF","Q","2006-Q3",5.766667,
"AUT","HUR","WOMEN","PC_LF","Q","2006-Q4",5.766667,
"AUT","HUR","WOMEN","PC_LF","Q","2007-Q1",5.466667,
"AUT","HUR","WOMEN","PC_LF","Q","2007-Q2",5.966667,
"AUT","HUR","WOMEN","PC_LF","Q","2007-Q3",5.8,
"AUT","HUR","WOMEN","PC_LF","Q","2007-Q4",5,
"AUT","HUR","WOMEN","PC_LF","Q","2008-Q1",4.6,
"AUT","HUR","WOMEN","PC_LF","Q","2008-Q2",4.266667,
"AUT","HUR","WOMEN","PC_LF","Q","2008-Q3",4.7,
"AUT","HUR","WOMEN","PC_LF","Q","2008-Q4",4.966667,
"AUT","HUR","WOMEN","PC_LF","Q","2009-Q1",4.9,
"AUT","HUR","WOMEN","PC_LF","Q","2009-Q2",5.3,
"AUT","HUR","WOMEN","PC_LF","Q","2009-Q3",6,
"AUT","HUR","WOMEN","PC_LF","Q","2009-Q4",5.1,
"AUT","HUR","WOMEN","PC_LF","Q","2010-Q1",4.733333,
"AUT","HUR","WOMEN","PC_LF","Q","2010-Q2",4.966667,
"AUT","HUR","WOMEN","PC_LF","Q","2010-Q3",4.966667,
"AUT","HUR","WOMEN","PC_LF","Q","2010-Q4",4.766667,
"AUT","HUR","WOMEN","PC_LF","Q","2011-Q1",4.966667,
"AUT","HUR","WOMEN","PC_LF","Q","2011-Q2",4.466667,
"AUT","HUR","WOMEN","PC_LF","Q","2011-Q3",4.333333,
"AUT","HUR","WOMEN","PC_LF","Q","2011-Q4",5.433333,
"AUT","HUR","WOMEN","PC_LF","Q","2012-Q1",5.033333,
"AUT","HUR","WOMEN","PC_LF","Q","2012-Q2",4.833333,
"AUT","HUR","WOMEN","PC_LF","Q","2012-Q3",5.366667,
"AUT","HUR","WOMEN","PC_LF","Q","2012-Q4",4.866667,
"AUT","HUR","WOMEN","PC_LF","Q","2013-Q1",5.433333,
"AUT","HUR","WOMEN","PC_LF","Q","2013-Q2",5.133333,
"AUT","HUR","WOMEN","PC_LF","Q","2013-Q3",5.766667,
"AUT","HUR","WOMEN","PC_LF","Q","2013-Q4",5.866667,
"AUT","HUR","WOMEN","PC_LF","Q","2014-Q1",5.933333,
"AUT","HUR","WOMEN","PC_LF","Q","2014-Q2",5.366667,
"AUT","HUR","WOMEN","PC_LF","Q","2014-Q3",5.733333,
"AUT","HUR","WOMEN","PC_LF","Q","2014-Q4",5.533333,
"AUT","HUR","WOMEN","PC_LF","Q","2015-Q1",5.4,
"AUT","HUR","WOMEN","PC_LF","Q","2015-Q2",5.7,
"AUT","HUR","WOMEN","PC_LF","Q","2015-Q3",5.5,
"AUT","HUR","WOMEN","PC_LF","Q","2015-Q4",5.666667,
"AUT","HUR","WOMEN","PC_LF","Q","2016-Q1",5.7,
"AUT","HUR","WOMEN","PC_LF","Q","2016-Q2",5.866667,
"AUT","HUR","WOMEN","PC_LF","Q","2016-Q3",6.166667,
"AUT","HUR","WOMEN","PC_LF","Q","2016-Q4",5.533333,
"AUT","HUR","WOMEN","PC_LF","Q","2017-Q1",5.266667,
"AUT","HUR","WOMEN","PC_LF","Q","2017-Q2",5.233333,
"AUT","HUR","WOMEN","PC_LF","Q","2017-Q3",5.333333,
"AUT","HUR","WOMEN","PC_LF","Q","2017-Q4",5.3,
"AUT","HUR","WOMEN","PC_LF","Q","2018-Q1",4.833333,
"AUT","HUR","WOMEN","PC_LF","Q","2018-Q2",4.633333,
"AUT","HUR","WOMEN","PC_LF","Q","2018-Q3",5.466667,
"AUT","HUR","WOMEN","PC_LF","Q","2018-Q4",4.633333,
"AUT","HUR","WOMEN","PC_LF","Q","2019-Q1",4.6,
"AUT","HUR","WOMEN","PC_LF","Q","2019-Q2",4.666667,
"AUT","HUR","WOMEN","PC_LF","Q","2019-Q3",4.633333,
"AUT","HUR","WOMEN","PC_LF","Q","2019-Q4",4.3,
"AUT","HUR","WOMEN","PC_LF","Q","2020-Q1",4.5,
"AUT","HUR","WOMEN","PC_LF","Q","2020-Q2",7,
"AUT","HUR","WOMEN","PC_LF","Q","2020-Q3",6.233333,
"AUT","HUR","WOMEN","PC_LF","Q","2020-Q4",5.966667,
"AUT","HUR","WOMEN","PC_LF","Q","2021-Q1",7.1,
"AUT","HUR","WOMEN","PC_LF","Q","2021-Q2",6.566667,
"AUT","HUR","WOMEN","PC_LF","Q","2021-Q3",5.566667,
"AUT","HUR","WOMEN","PC_LF","Q","2021-Q4",5.3,
"AUT","HUR","WOMEN","PC_LF","Q","2022-Q1",4.466667,
"AUT","HUR","WOMEN","PC_LF","Q","2022-Q2",4.166667,
"AUT","HUR","WOMEN","PC_LF","Q","2022-Q3",4.866667,
"AUT","HUR","WOMEN","PC_LF","Q","2022-Q4",4.633333,
"AUT","HUR","WOMEN","PC_LF","Q","2023-Q1",4.666667,
"AUT","HUR","WOMEN","PC_LF","Q","2023-Q2",4.866667,
"AUT","HUR","WOMEN","PC_LF","Q","2023-Q3",5.233333,
"CHL","HUR","WOMEN","PC_LF","M","1986-01",17.74915,
"CHL","HUR","WOMEN","PC_LF","M","1986-02",17.05168,
"CHL","HUR","WOMEN","PC_LF","M","1986-03",16.13785,
"CHL","HUR","WOMEN","PC_LF","M","1986-04",15.20487,
"CHL","HUR","WOMEN","PC_LF","M","1986-05",14.59219,
"CHL","HUR","WOMEN","PC_LF","M","1986-06",14.35288,
"CHL","HUR","WOMEN","PC_LF","M","1986-07",14.21768,
"CHL","HUR","WOMEN","PC_LF","M","1986-08",14.43285,
"CHL","HUR","WOMEN","PC_LF","M","1986-09",14.41238,
"CHL","HUR","WOMEN","PC_LF","M","1986-10",14.54925,
"CHL","HUR","WOMEN","PC_LF","M","1986-11",14.18834,
"CHL","HUR","WOMEN","PC_LF","M","1986-12",14.16176,
"CHL","HUR","WOMEN","PC_LF","M","1987-01",14.48682,
"CHL","HUR","WOMEN","PC_LF","M","1987-02",14.38085,
"CHL","HUR","WOMEN","PC_LF","M","1987-03",14.41963,
"CHL","HUR","WOMEN","PC_LF","M","1987-04",14.75598,
"CHL","HUR","WOMEN","PC_LF","M","1987-05",15.33898,
"CHL","HUR","WOMEN","PC_LF","M","1987-06",15.44022,
"CHL","HUR","WOMEN","PC_LF","M","1987-07",14.55281,
"CHL","HUR","WOMEN","PC_LF","M","1987-08",14.13036,
"CHL","HUR","WOMEN","PC_LF","M","1987-09",14.21739,
"CHL","HUR","WOMEN","PC_LF","M","1987-10",13.42372,
"CHL","HUR","WOMEN","PC_LF","M","1987-11",13.77725,
"CHL","HUR","WOMEN","PC_LF","M","1987-12",13.3439,
"CHL","HUR","WOMEN","PC_LF","M","1988-01",14.43725,
"CHL","HUR","WOMEN","PC_LF","M","1988-02",14.08542,
"CHL","HUR","WOMEN","PC_LF","M","1988-03",14.24023,
"CHL","HUR","WOMEN","PC_LF","M","1988-04",13.90072,
"CHL","HUR","WOMEN","PC_LF","M","1988-05",14.2085,
"CHL","HUR","WOMEN","PC_LF","M","1988-06",14.1298,
"CHL","HUR","WOMEN","PC_LF","M","1988-07",14.12009,
"CHL","HUR","WOMEN","PC_LF","M","1988-08",13.8249,
"CHL","HUR","WOMEN","PC_LF","M","1988-09",12.9948,
"CHL","HUR","WOMEN","PC_LF","M","1988-10",12.41429,
"CHL","HUR","WOMEN","PC_LF","M","1988-11",12.04382,
"CHL","HUR","WOMEN","PC_LF","M","1988-12",11.58408,
"CHL","HUR","WOMEN","PC_LF","M","1989-01",11.23969,
"CHL","HUR","WOMEN","PC_LF","M","1989-02",11.02286,
"CHL","HUR","WOMEN","PC_LF","M","1989-03",11.3831,
"CHL","HUR","WOMEN","PC_LF","M","1989-04",11.34546,
"CHL","HUR","WOMEN","PC_LF","M","1989-05",11.13965,
"CHL","HUR","WOMEN","PC_LF","M","1989-06",10.60995,
"CHL","HUR","WOMEN","PC_LF","M","1989-07",10.45742,
"CHL","HUR","WOMEN","PC_LF","M","1989-08",9.864914,
"CHL","HUR","WOMEN","PC_LF","M","1989-09",10.0115,
"CHL","HUR","WOMEN","PC_LF","M","1989-10",10.14011,
"CHL","HUR","WOMEN","PC_LF","M","1989-11",10.16858,
"CHL","HUR","WOMEN","PC_LF","M","1989-12",9.979666,
"CHL","HUR","WOMEN","PC_LF","M","1990-01",9.513296,
"CHL","HUR","WOMEN","PC_LF","M","1990-02",9.609852,
"CHL","HUR","WOMEN","PC_LF","M","1990-03",9.829072,
"CHL","HUR","WOMEN","PC_LF","M","1990-04",10.12217,
"CHL","HUR","WOMEN","PC_LF","M","1990-05",9.932301,
"CHL","HUR","WOMEN","PC_LF","M","1990-06",9.661052,
"CHL","HUR","WOMEN","PC_LF","M","1990-07",9.313586,
"CHL","HUR","WOMEN","PC_LF","M","1990-08",9.212352,
"CHL","HUR","WOMEN","PC_LF","M","1990-09",9.222825,
"CHL","HUR","WOMEN","PC_LF","M","1990-10",9.848501,
"CHL","HUR","WOMEN","PC_LF","M","1990-11",9.843513,
"CHL","HUR","WOMEN","PC_LF","M","1990-12",9.987292,
"CHL","HUR","WOMEN","PC_LF","M","1991-01",9.95527,
"CHL","HUR","WOMEN","PC_LF","M","1991-02",10.35186,
"CHL","HUR","WOMEN","PC_LF","M","1991-03",10.29006,
"CHL","HUR","WOMEN","PC_LF","M","1991-04",9.981058,
"CHL","HUR","WOMEN","PC_LF","M","1991-05",9.813362,
"CHL","HUR","WOMEN","PC_LF","M","1991-06",10.38158,
"CHL","HUR","WOMEN","PC_LF","M","1991-07",10.7753,
"CHL","HUR","WOMEN","PC_LF","M","1991-08",11.02395,
"CHL","HUR","WOMEN","PC_LF","M","1991-09",10.7307,
"CHL","HUR","WOMEN","PC_LF","M","1991-10",10.54096,
"CHL","HUR","WOMEN","PC_LF","M","1991-11",10.01803,
"CHL","HUR","WOMEN","PC_LF","M","1991-12",9.517873,
"CHL","HUR","WOMEN","PC_LF","M","1992-01",9.079666,
"CHL","HUR","WOMEN","PC_LF","M","1992-02",8.986133,
"CHL","HUR","WOMEN","PC_LF","M","1992-03",8.775385,
"CHL","HUR","WOMEN","PC_LF","M","1992-04",8.299074,
"CHL","HUR","WOMEN","PC_LF","M","1992-05",8.321616,
"CHL","HUR","WOMEN","PC_LF","M","1992-06",8.180199,
"CHL","HUR","WOMEN","PC_LF","M","1992-07",8.820086,
"CHL","HUR","WOMEN","PC_LF","M","1992-08",9.123895,
"CHL","HUR","WOMEN","PC_LF","M","1992-09",9.452891,
"CHL","HUR","WOMEN","PC_LF","M","1992-10",9.239705,
"CHL","HUR","WOMEN","PC_LF","M","1992-11",9.461908,
"CHL","HUR","WOMEN","PC_LF","M","1992-12",9.471478,
"CHL","HUR","WOMEN","PC_LF","M","1993-01",9.423839,
"CHL","HUR","WOMEN","PC_LF","M","1993-02",9.255212,
"CHL","HUR","WOMEN","PC_LF","M","1993-03",8.883857,
"CHL","HUR","WOMEN","PC_LF","M","1993-04",8.704634,
"CHL","HUR","WOMEN","PC_LF","M","1993-05",8.509735,
"CHL","HUR","WOMEN","PC_LF","M","1993-06",8.644938,
"CHL","HUR","WOMEN","PC_LF","M","1993-07",8.933275,
"CHL","HUR","WOMEN","PC_LF","M","1993-08",8.991327,
"CHL","HUR","WOMEN","PC_LF","M","1993-09",8.760846,
"CHL","HUR","WOMEN","PC_LF","M","1993-10",8.543909,
"CHL","HUR","WOMEN","PC_LF","M","1993-11",9.37995,
"CHL","HUR","WOMEN","PC_LF","M","1993-12",10.46855,
"CHL","HUR","WOMEN","PC_LF","M","1994-01",10.7636,
"CHL","HUR","WOMEN","PC_LF","M","1994-02",10.36049,
"CHL","HUR","WOMEN","PC_LF","M","1994-03",10.09404,
"CHL","HUR","WOMEN","PC_LF","M","1994-04",10.30057,
"CHL","HUR","WOMEN","PC_LF","M","1994-05",10.16224,
"CHL","HUR","WOMEN","PC_LF","M","1994-06",9.826984,
"CHL","HUR","WOMEN","PC_LF","M","1994-07",9.580228,
"CHL","HUR","WOMEN","PC_LF","M","1994-08",9.561242,
"CHL","HUR","WOMEN","PC_LF","M","1994-09",10.44782,
"CHL","HUR","WOMEN","PC_LF","M","1994-10",11.14097,
"CHL","HUR","WOMEN","PC_LF","M","1994-11",11.022,
"CHL","HUR","WOMEN","PC_LF","M","1994-12",10.36433,
"CHL","HUR","WOMEN","PC_LF","M","1995-01",9.885261,
"CHL","HUR","WOMEN","PC_LF","M","1995-02",9.803213,
"CHL","HUR","WOMEN","PC_LF","M","1995-03",9.62051,
"CHL","HUR","WOMEN","PC_LF","M","1995-04",9.659333,
"CHL","HUR","WOMEN","PC_LF","M","1995-05",9.64117,
"CHL","HUR","WOMEN","PC_LF","M","1995-06",9.55236,
"CHL","HUR","WOMEN","PC_LF","M","1995-07",9.215576,
"CHL","HUR","WOMEN","PC_LF","M","1995-08",9.121465,
"CHL","HUR","WOMEN","PC_LF","M","1995-09",9.095464,
"CHL","HUR","WOMEN","PC_LF","M","1995-10",9.201692,
"CHL","HUR","WOMEN","PC_LF","M","1995-11",9.503829,
"CHL","HUR","WOMEN","PC_LF","M","1995-12",10.03159,
"CHL","HUR","WOMEN","PC_LF","M","1996-01",9.678506,
"CHL","HUR","WOMEN","PC_LF","M","1996-02",8.793536,
"CHL","HUR","WOMEN","PC_LF","M","1996-03",8.047184,
"CHL","HUR","WOMEN","PC_LF","M","1996-04",7.897549,
"CHL","HUR","WOMEN","PC_LF","M","1996-05",7.952532,
"CHL","HUR","WOMEN","PC_LF","M","1996-06",8.11995,
"CHL","HUR","WOMEN","PC_LF","M","1996-07",7.930926,
"CHL","HUR","WOMEN","PC_LF","M","1996-08",7.509259,
"CHL","HUR","WOMEN","PC_LF","M","1996-09",7.16122,
"CHL","HUR","WOMEN","PC_LF","M","1996-10",7.179765,
"CHL","HUR","WOMEN","PC_LF","M","1996-11",7.233856,
"CHL","HUR","WOMEN","PC_LF","M","1996-12",7.27809,
"CHL","HUR","WOMEN","PC_LF","M","1997-01",7.379302,
"CHL","HUR","WOMEN","PC_LF","M","1997-02",7.735179,
"CHL","HUR","WOMEN","PC_LF","M","1997-03",7.835938,
"CHL","HUR","WOMEN","PC_LF","M","1997-04",8.108759,
"CHL","HUR","WOMEN","PC_LF","M","1997-05",7.856536,
"CHL","HUR","WOMEN","PC_LF","M","1997-06",7.860892,
"CHL","HUR","WOMEN","PC_LF","M","1997-07",7.687236,
